Property_ID,Listing_Title,Property_Type,Listing_Type,Created_F,Created,Scraped_F,Scraped,Latitude,Longitude,Airbnb_PID,Airbnb_HID
ab-10393504,"Bear Lodge, Heart Whistler Village",Entire apartment,Entire home/apt,1/5/16,2016-01-05,12-26-17,2017-12-26,50.11790637,-122.9583066,10393504,29337762
ab-10394156,Whistler lodging,Apartment,Entire home/apt,1/5/16,2016-01-05,1-5-19,2019-01-05,50.11766824,-122.9563647,10394156,53516018
ab-10398361,Club Intrawest 2 Bedroom Lodge,Apartment,Entire home/apt,1/5/16,2016-01-05,5-22-19,2019-05-22,50.11818,-122.94611,10398361,53538732
ab-10402228,Apt Whistler- ideal family&friends,Apartment,Entire home/apt,1/5/16,2016-01-05,5-22-19,2019-05-22,50.11319,-122.96946,10402228,53560694
ab-11434108,One Bedroom - 10 min Walk to Lift,Apartment,Entire home/apt,2/20/16,2016-02-20,5-22-19,2019-05-22,50.10949,-122.96874,11434108,6630447
ab-8651379,Private bedroom in clean bright condo.,Condominium,Private room,7/4/17,2017-07-04,5-7-19,2019-05-07,50.08906,-122.99969,8651379,5451027
ab-10408640,Fabulous Westin 2 BR - closest to Gondola,Resort,Entire home/apt,1/5/16,2016-01-05,5-23-19,2019-05-23,50.11314,-122.95559,10408640,11522772
ab-10410565,Townhome+Private Hot Tub by Village,Apartment,Entire home/apt,1/5/16,2016-01-05,12-16-16,2016-12-16,50.12050712,-122.9603926,10410565,19254342
ab-10411559,Shared Room in Creekside &gt; 3 months only,Townhouse,Shared room,8/11/17,2017-08-11,8-5-18,2018-08-05,50.09861296,-122.9907016,10411559,4933482
ab-14768332,Town Plaza Whistler Condo~Sleeps 6,Condominium,Entire home/apt,8/27/16,2016-08-27,3-8-19,2019-03-08,50.11748,-122.95559,14768332,52651623
ab-1976392,Whistler - Blackcomb Ski in/out **CHRISTMAS WEEK*,Serviced apartment,Entire home/apt,11/22/13,2013-11-22,5-25-19,2019-05-25,50.1156,-122.94391,1976392,10202294
ab-14056635,Tranquil 2bdrm Getaway!,Condominium,Entire home/apt,7/17/16,2016-07-17,5-22-19,2019-05-22,50.11682,-122.93831,14056635,65305043
ab-15448905,Quiet Whistler Retreat,Townhouse,Entire home/apt,10/9/16,2016-10-09,5-23-19,2019-05-23,50.12269,-122.93417,15448905,99093672
ab-16181036,Modern Nordic Living +Views +Steps to Lift & Shops,Townhouse,Entire home/apt,11/28/16,2016-11-28,5-23-19,2019-05-23,50.09559,-122.99139,16181036,103445631
ab-10425725,4 minute walk to Creekside lifts!,Apartment,Entire home/apt,1/6/16,2016-01-06,5-24-19,2019-05-24,50.09441,-122.99149,10425725,53697425
ab-19790564,Central Whistler Apartment,Condominium,Entire home/apt,7/8/17,2017-07-08,8-25-18,2018-08-25,50.11884194,-122.9580225,19790564,8401535
ab-10434954,"Marquise 1 bdrm condo pool, hot tub",Condominium,Entire home/apt,1/6/16,2016-01-06,12-7-17,2017-12-07,50.11672676,-122.941852,10434954,47254544
ab-10440013,SKI-in-SKI-out :)  Lake Placid 1 Bdrm Condo,Condominium,Entire home/apt,1/7/16,2016-01-07,3-7-19,2019-03-07,50.09376,-122.99187,10440013,7784624
ab-10440297,Central WALK to Everything! 2Bd w Pool & Hot Tub,Apartment,Entire home/apt,1/7/16,2016-01-07,1-10-19,2019-01-10,50.11654203,-122.9584259,10440297,7784624
ab-10450282,PRIME LOCATION - Upscale 2 Bedroom,Apartment,Entire home/apt,1/7/16,2016-01-07,5-24-19,2019-05-24,50.11889,-122.95923,10450282,53838781
ab-12702966,"Large 4 bdrm Townhouse, sleeps 8",Townhouse,Entire home/apt,4/25/16,2016-04-25,3-17-18,2018-03-17,50.11939993,-122.9394676,12702966,69050207
ab-10470156,Beautiful Large Condo with Views!,Condominium,Entire home/apt,1/8/16,2016-01-08,11-4-18,2018-11-04,50.11323072,-122.9714313,10470156,38573316
ab-10474818,Whistler Village Center - 1BR for 4,Entire apartment,Entire home/apt,1/8/16,2016-01-08,3-16-18,2018-03-16,50.11330756,-122.9551267,10474818,317618
ab-13417197,Alta Lake Blueberry Hill Private Lakefront Condo,Condominium,Entire home/apt,6/8/16,2016-06-08,5-21-19,2019-05-21,50.11248,-122.97642,13417197,70977909
ab-10489504,Ski-in/Ski-out Loft Near Gondola & All Activities,Apartment,Entire home/apt,1/9/16,2016-01-09,5-24-19,2019-05-24,50.11458,-122.95035,10489504,6641619
ab-12704427,Chalet Mont Blanc - Mountain Luxury,Chalet,Entire home/apt,4/26/16,2016-04-26,6-2-16,2016-06-02,50.12137167,-122.9642759,12704427,27111892
ab-16189574,Embarc Whistler- BC Canada April,Condominium,Entire home/apt,11/28/16,2016-11-28,9-7-17,2017-09-07,50.11892917,-122.9453288,16189574,13167617
ab-259993,Quiet yet steps to village & slopes,Condominium,Entire home/apt,11/3/11,2011-11-03,5-23-19,2019-05-23,50.11781,-122.95844,259993,1364502
ab-10499638,Divine studio in Whistler Village.,Apartment,Entire home/apt,1/9/16,2016-01-09,5-20-19,2019-05-20,50.11869,-122.9547,10499638,24250596
ab-13417466,Whistler Village Alpenglow,Apartment,Entire home/apt,6/8/16,2016-06-08,7-5-17,2017-07-05,50.11768858,-122.956807,13417466,3200798
ab-14774709,THE MAPLE TREEHOUSE,Condominium,Private room,8/27/16,2016-08-27,5-23-19,2019-05-23,50.09308,-122.98997,14774709,88221884
ab-2011798,Wonderful Condo in Whistler Creek,Townhouse,Entire home/apt,11/29/13,2013-11-29,5-24-19,2019-05-24,50.08852,-122.99519,2011798,10350791
ab-15453724,Le Chamois Ski in Ski out,Condominium,Entire home/apt,10/9/16,2016-10-09,11-20-16,2016-11-20,50.11617697,-122.9477598,15453724,97161383
ab-19791980,Clock Tower Studio,Condominium,Entire home/apt,7/8/17,2017-07-08,4-23-18,2018-04-23,50.11438526,-122.9543009,19791980,117315034
ab-19792074,"Crisp, Clean, Chic and Cozy in the Village",Apartment,Entire home/apt,7/8/17,2017-07-08,5-22-19,2019-05-22,50.11629,-122.9556,19792074,9931070
ab-16194085,'Marquise' One bedroom w/pool & hot tub - Ski In / Out!,Apartment,Entire home/apt,11/29/16,2016-11-29,7-10-18,2018-07-10,50.11599433,-122.94436,16194085,35393628
ab-274927,Marketplace Lodge ~ Cozy Mountain View 1BD Condo,Apartment,Entire home/apt,11/23/11,2011-11-23,5-24-19,2019-05-24,50.12128,-122.95771,274927,683972
ab-10526667,Golden Dreams Town Plaza: DeerLodge,Serviced apartment,Entire home/apt,1/10/16,2016-01-10,5-24-19,2019-05-24,50.11861,-122.95505,10526667,17046824
ab-18637030,Spacious private 1bdr apartm. in Whistler Village,Apartment,Entire home/apt,5/7/17,2017-05-07,8-25-17,2017-08-25,50.11741022,-122.9592651,18637030,129488648
ab-5375149,Clean Quiet Spacious 1 brm w/ pool,Apartment,Entire home/apt,2/14/15,2015-02-14,1-12-19,2019-01-12,50.12304841,-122.9350266,5375149,18884266
ab-10593256,Step outside the village,Apartment,Entire home/apt,1/13/16,2016-01-13,12-17-16,2016-12-17,50.0785314,-123.0415459,10593256,31797981
ab-288841,Deluxe Townhouse  - Marketplace,House,Entire home/apt,12/14/11,2011-12-14,5-24-19,2019-05-24,50.1219,-122.95778,288841,115194
ab-17863024,cozy whistler bedroom with hot tub,House,Private room,3/21/17,2017-03-21,9-9-17,2017-09-09,50.12538138,-122.9578797,17863024,122248423
ab-19226162,"1BR suite, 1 min walk to the Village! Pool/hot tub",Condominium,Entire home/apt,6/9/17,2017-06-09,5-24-19,2019-05-24,50.11774,-122.95821,19226162,32163728
ab-10597624,Whistler Village Updated 2bed Condo,Condominium,Entire home/apt,1/13/16,2016-01-13,5-22-19,2019-05-22,50.11689,-122.95504,10597624,10319459
ab-2028303,NEW 2Bd 1000ft Condo Quiet&Steps from Everything!,Condominium,Entire home/apt,12/3/13,2013-12-03,5-21-19,2019-05-21,50.11357,-122.95048,2028303,10417687
ab-10610329,Woodrun Ski in/out 2 Bdrm Pool & HT,Condominium,Entire home/apt,1/14/16,2016-01-14,5-24-19,2019-05-24,50.11477,-122.94313,10610329,17648830
ab-10616600,Apres Loft in the heart of Whistler Village,Loft,Entire home/apt,1/14/16,2016-01-14,9-6-18,2018-09-06,50.11267022,-122.9544732,10616600,52706624
ab-2036985,Great Holidays in Whistler,Apartment,Entire home/apt,12/5/13,2013-12-05,5-21-19,2019-05-21,50.111,-122.9696,2036985,10282736
ab-6598532,"3 Bedroom Home with Hot Tub, Ski-in/out & Views",House,Entire home/apt,5/28/15,2015-05-28,5-22-19,2019-05-22,50.09387,-122.98011,6598532,34519206
ab-14787131,Ski-in/out 3 Bdrm Condo Above Creekside Village,Condominium,Entire home/apt,8/28/16,2016-08-28,5-23-19,2019-05-23,50.09214,-122.99028,14787131,92329947
ab-15464933,2019 XMAS & NEW YEARS Walk to Everything TownHome!,Condominium,Entire home/apt,10/10/16,2016-10-10,5-24-19,2019-05-24,50.1212,-122.95746,15464933,717007
ab-5385247,Sunpath ~ 3BD Village Condo w/Hot Tub,Apartment,Entire home/apt,2/15/15,2015-02-15,5-22-19,2019-05-22,50.11713,-122.95859,5385247,683972
ab-10659094,Bright double bed + shower by lake,Condominium,Private room,4/6/17,2017-04-06,8-22-18,2018-08-22,50.12177041,-122.9733655,10659094,1196982
ab-14069577,Cozy Whistler Studio Condo in Central Location,Condominium,Entire home/apt,7/17/16,2016-07-17,10-11-17,2017-10-11,50.11633216,-122.9566827,14069577,65790915
ab-15464987,Cozy+Spacious+Private Village Gem!,Apartment,Entire home/apt,10/10/16,2016-10-10,4-5-18,2018-04-05,50.1189491,-122.9604557,15464987,84821274
ab-2045454,Whistler Northstar - 2br/2ba,Serviced apartment,Entire home/apt,12/7/13,2013-12-07,5-23-19,2019-05-23,50.11893,-122.95787,2045454,7054805
ab-10682270,Luxurious ski-in-ski-out condo,Apartment,Entire home/apt,1/17/16,2016-01-17,5-24-19,2019-05-24,50.1149,-122.9462,10682270,41115116
ab-16202597,Ski-in/out Luxury 1 BD in Central Location,Apartment,Entire home/apt,11/29/16,2016-11-29,5-23-19,2019-05-23,50.11755,-122.94919,16202597,105826266
ab-5387153,3Bdrm with Pool | Best Location,Condominium,Entire home/apt,2/16/15,2015-02-16,5-23-19,2019-05-23,50.11759,-122.95878,5387153,27927103
ab-10701935,2 bedroom Aspens Blackcomb Base,Condominium,Entire home/apt,1/18/16,2016-01-18,5-23-19,2019-05-23,50.11473,-122.94394,10701935,36736375
ab-10702192,Ski-in/Ski-out Whistler-Blackcomb*,Condominium,Entire home/apt,1/18/16,2016-01-18,5-24-19,2019-05-24,50.11477,-122.94066,10702192,32550230
ab-10704622,Near Whistler and Blackcomb,Entire house,Entire home/apt,1/18/16,2016-01-18,3-13-18,2018-03-13,50.15412761,-122.9643341,10704622,40974280
ab-10705000,2 Bed Granite Court with VIEWS!!,Townhouse,Entire home/apt,1/18/16,2016-01-18,5-24-19,2019-05-24,50.12166,-122.95557,10705000,8520466
ab-10707526,"Spacious, Bright, Private Room",House,Private room,1/18/16,2016-01-18,4-2-18,2018-04-02,50.14637199,-122.9606437,10707526,51741150
ab-10709349,"Small, bright 1.5-bdrm in Village",Apartment,Entire home/apt,6/17/17,2017-06-17,5-27-18,2018-05-27,50.11910633,-122.9550048,10709349,32311809
ab-12714668,Cozy Whistler Village Studio - Free Parking!!!,Condominium,Entire home/apt,4/26/16,2016-04-26,5-21-19,2019-05-21,50.11917,-122.9574,12714668,58286821
ab-16204517,Cottage in the mountains with hot tub,House,Entire home/apt,12/11/18,2018-12-11,5-21-19,2019-05-21,50.1416,-122.96736,16204517,52694357
ab-15466580,North Star Townhome Near Village,Apartment,Entire home/apt,10/10/16,2016-10-10,8-27-17,2017-08-27,50.12048594,-122.958764,15466580,84821274
ab-10724203,Blackcomb Ski to Lift - with a view!,Condominium,Entire home/apt,1/19/16,2016-01-19,4-14-19,2019-04-14,50.11829,-122.94223,10724203,2857406
ab-2055367,Cozy Tree Top 1BD + Loft Space,Apartment,Entire home/apt,12/10/13,2013-12-10,8-16-17,2017-08-16,50.09217197,-122.9938454,2055367,3788612
ab-10734132,"$180 for one night Wed Feb 10, 2016",Apartment,Entire home/apt,1/19/16,2016-01-19,5-25-19,2019-05-25,50.11865,-122.94714,10734132,55489411
ab-10746826,2 Bdr in Whistler Village Overlooking Olympic Park,Serviced apartment,Entire home/apt,1/20/16,2016-01-20,5-23-19,2019-05-23,50.12014,-122.95465,10746826,52775147
ab-15467986,Private Blueberry Paradise + Hottub,Condominium,Entire home/apt,10/10/16,2016-10-10,5-21-19,2019-05-21,50.11067,-122.97129,15467986,84821274
ab-16974031,"Luxury 4 Bedroom, Walk to Village, Private Hot Tub",Townhouse,Entire home/apt,1/26/17,2017-01-26,5-21-19,2019-05-21,50.12532,-122.95611,16974031,113558314
ab-16974528,Summer in Whistler,House,Entire home/apt,3/4/18,2018-03-04,8-22-18,2018-08-22,50.1586048,-122.931317,16974528,5695475
ab-2056764,Carleton Lodge #405,Condominium,Entire home/apt,12/10/13,2013-12-10,5-21-19,2019-05-21,50.1143,-122.95531,2056764,10531914
ab-2056904,The Perfect Whistler Studio,Condominium,Entire home/apt,12/10/13,2013-12-10,5-24-19,2019-05-24,50.12026,-122.95729,2056904,3460902
ab-10751341,Beautiful Ski-in Luxury Whistler Condo!,Condominium,Entire home/apt,1/20/16,2016-01-20,5-21-19,2019-05-21,50.1216,-122.93925,10751341,51703858
ab-16208076,Our little slice of heaven,Apartment,Entire home/apt,12/1/16,2016-12-01,5-22-19,2019-05-22,50.11773,-122.95712,16208076,105881757
ab-2065859,Snowbird101 4 bedroom 4 bath walk to ski and shops,Townhouse,Entire home/apt,12/12/13,2013-12-12,5-24-19,2019-05-24,50.11788,-122.94121,2065859,10567731
ab-2066830,Whistler 2br Suite at Creekside,Resort,Entire home/apt,12/13/13,2013-12-13,5-21-19,2019-05-21,50.09951,-122.98693,2066830,7054805
ab-2067351,2 bedroom in Whistler Village,Apartment,Entire home/apt,12/13/13,2013-12-13,10-17-17,2017-10-17,50.1210689,-122.9573413,2067351,2665209
ab-3959702,Muk Muk Den | Hotel Room 224 | Whistler BC,Condominium,Entire home/apt,8/24/14,2014-08-24,5-23-19,2019-05-23,50.11715,-122.94756,3959702,3111913
ab-342296,Ski in/out 1bd condo in Whistler!,Condominium,Entire home/apt,2/10/12,2012-02-10,9-16-18,2018-09-16,50.11662853,-122.9447193,342296,1737060
ab-344434,Private Hot Tub - Whistler village - Pool,Apartment,Entire home/apt,2/12/12,2012-02-12,5-21-19,2019-05-21,50.12097,-122.95794,344434,1747164
ab-11480088,Emerald Loft,House,Private room,2/23/16,2016-02-23,3-21-18,2018-03-21,50.15774622,-122.9280954,11480088,23248270
ab-3960082,Miga Retreat | Studio 225 | Whistler BC,Condominium,Entire home/apt,8/24/14,2014-08-24,5-25-19,2019-05-25,50.11533,-122.94716,3960082,3111913
ab-17879415,Homelike 1 bedroom + den Whistler condo *,Apartment,Entire home/apt,3/22/17,2017-03-22,5-24-19,2019-05-24,50.12014,-122.95583,17879415,71985447
ab-19240542,Comfortable Creekside three bedroom home,House,Entire home/apt,6/9/17,2017-06-09,8-24-17,2017-08-24,50.08993788,-122.9962671,19240542,134710343
ab-5396437,Private 2 Bdrm Townhouse in Whistler Village North,Townhouse,Entire home/apt,2/17/15,2015-02-17,11-18-16,2016-11-18,50.11974061,-122.9589597,5396437,27973969
ab-3971941,"Montebello II, Whistler B.C. Canada",Villa,Entire home/apt,8/26/14,2014-08-26,5-22-19,2019-05-22,50.12394,-122.95678,3971941,20586132
ab-359538,Cozy log cabin style 1 bedrm condo,Condominium,Entire home/apt,2/25/12,2012-02-25,5-24-19,2019-05-24,50.0928,-122.99202,359538,1816171
ab-359544,"Large, 2 level, one bedroom condo- Pool & Hot tub",Apartment,Entire home/apt,2/25/12,2012-02-25,5-22-19,2019-05-22,50.09309,-122.99085,359544,1816171
ab-15474460,Privacy and Luxury villa in Whistler,House,Entire home/apt,10/10/16,2016-10-10,7-2-18,2018-07-02,50.09126683,-122.992159,15474460,2366907
ab-2087405,"Derricks Glacier Reach, Whistler",Townhouse,Entire home/apt,7/6/18,2018-07-06,5-24-19,2019-05-24,50.12009,-122.95737,2087405,10656346
ab-2089680,Cozy Alpine Meadows Townhome,House,Entire home/apt,12/18/13,2013-12-18,5-7-16,2016-05-07,50.14530968,-122.962629,2089680,1520447
ab-15477346,Make an offer!3 BR/Jan 18-28/pick 7 to 10 days,Condominium,Entire home/apt,10/11/16,2016-10-11,12-8-16,2016-12-08,50.11703988,-122.944637,15477346,50730949
ab-15477690,Whistler loft 5mins walk to gondola,Loft,Private room,10/11/16,2016-10-11,4-29-17,2017-04-29,50.09465482,-122.9920725,15477690,15547628
ab-15478878,New Years at #1 Ski Resort in NorthAmerica,Condominium,Entire home/apt,10/11/16,2016-10-11,1-2-17,2017-01-02,50.11712552,-122.94545,15478878,92483221
ab-10852490,Cosey Unit on free bus route.1bed&PrivShower.,Apartment,Private room,3/7/17,2017-03-07,3-26-17,2017-03-26,50.12013979,-122.941554,10852490,24037962
ab-12741490,"Valhalla 1,400 sq ft 3 BR private hot tub",Townhouse,Entire home/apt,7/29/17,2017-07-29,8-26-17,2017-08-26,50.12007092,-122.9588055,12741490,17197633
ab-3979650,Whistler Village Center! 1 bedroom Sleeps 4 (2bed),Apartment,Entire home/apt,8/27/14,2014-08-27,3-18-18,2018-03-18,50.11308829,-122.9554304,3979650,317618
ab-376427,Cozy Condo in Whistler,Apartment,Entire home/apt,3/8/12,2012-03-08,9-27-16,2016-09-27,50.10543357,-122.9829054,376427,1892715
ab-10878501,Base of Blackcomb: Club Intrawest,Condominium,Entire home/apt,1/26/16,2016-01-26,5-22-19,2019-05-22,50.11672,-122.94758,10878501,26167761
ab-10880466,Condo in the Heart of Whistler,Condominium,Entire home/apt,1/26/16,2016-01-26,5-23-19,2019-05-23,50.12037,-122.95746,10880466,16543772
ab-385700,Charming Chalet in Whistler,House,Entire home/apt,6/25/18,2018-06-25,7-1-18,2018-07-01,50.12611574,-122.959069,385700,1930360
ab-18656075,5-star Best Mountain View & Location Whistler Ctr,Townhouse,Entire home/apt,5/8/17,2017-05-08,5-22-19,2019-05-22,50.10939,-122.95768,18656075,45189859
ab-2123869,Cozy condo in Heart of Main Village,Apartment,Entire home/apt,12/26/13,2013-12-26,5-21-19,2019-05-21,50.11513,-122.9564,2123869,10831390
ab-8702347,Luxury Whistler Cay Townhouse,House,Entire home/apt,10/2/15,2015-10-02,4-30-16,2016-04-30,50.11695906,-122.9617297,8702347,45683899
ab-8703487,North Star Townhome,Townhouse,Entire home/apt,10/2/15,2015-10-02,5-2-17,2017-05-02,50.11276504,-122.9710487,8703487,42644437
ab-19245076,Studio whistler,Apartment,Entire home/apt,6/10/17,2017-06-10,6-26-17,2017-06-26,50.11975453,-122.9577296,19245076,126516790
ab-16988711,Cozy One-Bedroom Condo in village,Apartment,Shared room,1/27/17,2017-01-27,5-23-19,2019-05-23,50.11712,-122.95596,16988711,20685544
ab-10905239,"Whistler: Cool, Convenient One Bdrm",Guest suite,Entire home/apt,11/8/17,2017-11-08,4-21-18,2018-04-21,50.10394004,-122.9828448,10905239,56503543
ab-10905248,Luxurious 5 Bdrm Chalet w hot tub,House,Entire home/apt,1/27/16,2016-01-27,4-29-19,2019-04-29,50.14693,-122.96586,10905248,56516722
ab-11509317,Alta Lake Chalet,Chalet,Entire home/apt,2/24/16,2016-02-24,5-22-19,2019-05-22,50.11053,-122.97531,11509317,23354084
ab-13447872,"2 Bedroom Townhome, Ski In, Beside Lost Lake Park",Townhouse,Entire home/apt,6/9/16,2016-06-09,4-19-17,2017-04-19,50.12155711,-122.9373329,13447872,76784562
ab-393943,4br+loft Steps to Creekside Gondola,Chalet,Entire home/apt,3/20/12,2012-03-20,5-21-19,2019-05-21,50.08986,-122.9911,393943,1963648
ab-15486171,Ski In/Out. Tranquil & Stylish Creekside Townhome,Townhouse,Entire home/apt,10/11/16,2016-10-11,5-23-19,2019-05-23,50.09166,-122.99242,15486171,4389001
ab-3988324,Whistler Village Studio Townhouse - UG Park / Pool,Entire townhouse,Entire home/apt,8/28/14,2014-08-28,1-15-18,2018-01-15,50.12125483,-122.9587502,3988324,9583676
ab-6616499,Whistler Village - Deer Lodge 342,Apartment,Entire home/apt,5/29/15,2015-05-29,5-22-19,2019-05-22,50.11588,-122.95745,6616499,1747164
ab-10922429,NEW- Jordans Pointe Estate: 117039,Villa,Entire home/apt,1/28/16,2016-01-28,2-1-16,2016-02-01,50.09834531,-122.9973867,10922429,45536328
ab-10922745,Cozy and Modern new renovation,Apartment,Entire home/apt,1/28/16,2016-01-28,5-22-17,2017-05-22,50.11925833,-122.9611534,10922745,8870132
ab-11512184,"Whistler Creekside townhome Ski-in/Walk-out,",Townhouse,Entire home/apt,2/24/16,2016-02-24,5-22-19,2019-05-22,50.09707,-122.97883,11512184,4175684
ab-5429076,Whistler - Westin 2br Suite,Apartment,Entire home/apt,2/20/15,2015-02-20,4-7-19,2019-04-07,50.11144,-122.95545,5429076,7054805
ab-10960504,Private room in Whistler modern rustic townhouse,House,Private room,1/29/16,2016-01-29,5-21-19,2019-05-21,50.09335,-122.99315,10960504,1095587
ab-11522322,Ironwood Whistler BC Condo Rental,Condominium,Entire home/apt,2/25/16,2016-02-25,5-22-19,2019-05-22,50.11377,-122.96856,11522322,52651623
ab-14088943,Mountain view Creekside apartment,Apartment,Entire home/apt,7/19/16,2016-07-19,9-18-17,2017-09-18,50.09377669,-122.9911998,14088943,1229711
ab-19814209,Embark ( Intrawest) 2 bedroom vacation home 4 star,Timeshare,Private room,7/9/17,2017-07-09,8-15-17,2017-08-15,50.11855904,-122.9461972,19814209,3096974
ab-11525711,Whistler suite with a view,House,Entire home/apt,2/25/16,2016-02-25,9-27-16,2016-09-27,50.1558541,-122.9529308,11525711,60772978
ab-10970826,Ski in/Ski Out condo – Whistler Blackcomb - Embarc,Condominium,Entire home/apt,1/30/16,2016-01-30,5-23-19,2019-05-23,50.11669,-122.94703,10970826,56917702
ab-16997820,Home Away from Home in Whistler,Townhouse,Entire home/apt,1/27/17,2017-01-27,3-12-17,2017-03-12,50.07978473,-123.0416278,16997820,113882287
ab-16998160,Whistler Village Cascade Lodge Condo Near Gondola,Serviced apartment,Entire home/apt,11/6/17,2017-11-06,3-12-19,2019-03-12,50.11735,-122.95928,16998160,30307256
ab-11530935,Luxury Townhome Creekside Whistler,Entire townhouse,Entire home/apt,5/10/17,2017-05-10,3-3-18,2018-03-03,50.09700634,-122.9792209,11530935,60814565
ab-5445617,PENTHOUSE Condo - Whistler Village!,Condominium,Entire home/apt,5/9/17,2017-05-09,5-23-19,2019-05-23,50.11689,-122.95511,5445617,9583676
